image,yara_detected,detected_rules,is_cryptojacking
8378006361/mariadb,False,,False
839007397/centos,False,,False
8390237624/httpd,False,,False
8392070/httpd,False,,False
839838703/hello-world,False,,False
839928622/jenkins,False,,False
83b8d822656/jenkins,False,,False
83incs/aerospike,False,,False
83incs/alpine,False,,False
83incs/busybox,False,,False
83incs/cassandra,False,,False
83incs/couchdb,False,,False
83incs/influxdb,False,,False
83incs/mariadb,False,,False
83incs/memcached,False,,False
83incs/mysql,False,,False
83incs/neo4j,False,,False
83incs/odoo,False,,False
83incs/orientdb,False,,False
83incs/python,False,,False
83incs/rabbitmq,False,,False
83incs/redis,False,,False
83incs/ubuntu,False,,False
83incs/wordpress,False,,False
83incs/zookeeper,False,,False
840028790/alpine,False,,False
8407/mysql,False,,False
840793195/memcached,False,,False
841193/hello-world,False,,False
842248527/registry,False,,False
84263258/jenkins,False,,False
8430/wordpress,False,,False
843592242/elasticsearch,False,,False
843977358/mysql,False,,False
843592242/registry,False,,False
843741683/gcc,False,,False
844700118/nginx,False,,False
8447756042/jenkins,False,,False
844812969/rabbitmq,False,,False
8456258/docker,False,,False
845158277/rabbitmq,False,,False
8459659703/postgres,False,,False
8466033508/tomee,False,,False
846884240/kibana,False,,False
8474995756/consul,False,,False
8485012281/jenkins,False,,False
8484810020/wordpress,False,,False
848672861/gradle,False,,False
848672861/docker,False,,False
848672861/logstash,False,,False
848672861/maven,False,,False
848672861/mysql,False,,False
848672861/nginx,False,,False
848672861/php,False,,False
848672861/rabbitmq,False,,False
848672861/redis,False,,False
8487479809478/nginx,False,,False
84882801/httpd,False,,False
849405952/hello-world,False,,False
84926183/centos,False,,False
84bits/mysql,False,,False
84bits/nginx,False,,False
84bits/wordpress,False,,False
84hero/composer,False,,False
84moni/httpd,False,,False
8500100213/docker,False,,False
850535450/mongo,False,,False
851149892/redis,False,,False
8516/mongo,False,,False
850535450/redis,False,,False
852467598/tomcat,False,,False
8520005318/alpine,False,,False
852906384/golang,False,,False
8530662/nginx,False,,False
854533/centos,False,,False
852a/centos,False,,False
854702200/java,False,,False
854702200/mongo,False,,False
854702200/mysql,False,,False
854702200/redis,False,,False
8553908194/hello-world,False,,False
8553908194/alpine,False,,False
8574xq/centos,False,,False
857734541/swarm,False,,False
8587/jenkins,False,,False
858609606/ubuntu,False,,False
8600025032/golang,False,,False
85zhanghao/docker,False,,False
8602545645/httpd,False,,False
8603387/debian,False,,False
860960/mongo,False,,False
860492946/centos,False,,False
86427/python,False,,False
862087850/registry,False,,False
863086786/busybox,False,,False
864030173/registry,False,,False
865864633/hello-world,False,,False
864907549/ubuntu,False,,False
865308221/mysql,False,,False
865625234/java,False,,False
86681/sonarqube,False,,False
86681/tomcat,False,,False
867452/python,False,,False
86785/alpine,False,,False
869108/postgres,False,,False
867965365/tomcat,False,,False
870322y/docker,False,,False
86b448cf77eb/alpine,False,,False
872017366/tomcat,False,,False
872323857/python,False,,False
8721012345/python,False,,False
872388387/influxdb,False,,False
87326399/docker,False,,False
872694792/tomcat,False,,False
873125046/ubuntu,False,,False
875578/ubuntu,False,,False
873853298/elasticsearch,False,,False
8789028468/docker,False,,False
873853298/php,False,,False
87sergey/gcc,False,,False
878ccf6f6877/hello-world,False,,False
878ccf6f6877/ubuntu,False,,False
88000011/docker,False,,False
880101261/hello-world,False,,False
8800445595/httpd,False,,False
8801776144/mysql,False,,False
880831ian/phpmyadmin,False,,False
8823peregrine/httpd,False,,False
88265920/postgres,False,,False
8844/cassandra,False,,False
883377/mariadb,False,,False
8844/hello-world,False,,False
885594/tomcat,False,,False
88588ml/caddy,False,,False
8860572473/alt,False,,False
8860634790/ubuntu,False,,False
8871667752/django,False,,False
88616036/alpine,False,,False
8867741869/mongo,False,,False
8872487458/fedora,False,,False
8877665544/busybox,False,,False
8877665544/docker,False,,False
8877665544/httpd,False,,False
8877665544/joomla,False,,False
8877665544/golang,False,,False
8877665544/mysql,False,,False
8877665544/nextcloud,False,,False
8877665544/rabbitmq,False,,False
8886862019/registry,False,,False
8877665544/registry,False,,False
88885555/docker,False,,False
888788/consul,False,,False
888899991111/debian,False,,False
88915020/maven,False,,False
888rock/debian,False,,False
88915020/varnish,False,,False
8897379201/ubuntu,False,,False
889770/tomcat,False,,False
88xym/centos,False,,False
88a967afd64/httpd,False,,False
88xym/ubuntu,False,,False
890125/mariadb,False,,False
8904/caddy,False,,False
8904/gradle,False,,False
8904765711/python,False,,False
892012518/elasticsearch,False,,False
892489311/busybox,False,,False
89048082815/odoo,False,,False
891959/mysql,False,,False
892576898/jenkins,False,,False
893751156/debian,False,,False
8927652/centos,False,,False
89312198/java,False,,False
893449815/httpd,False,,False
894565290/tomcat,False,,False
894329605/hello-world,False,,False
893947885/mongo,False,,False
894204/centos,False,,False
8954686257/java,False,,False
8954686257/maven,False,,False
89639339335/mongo,False,,False
89639339335/redis,False,,False
896087229/python,False,,False
896090230/tomcat,False,,False
8978610722/centos,False,,False
897409942/hello-world,False,,False
897743511/tomcat,False,,False
8978387632/mongo,False,,False
8978610722/ubuntu,False,,False
8978798956/jenkins,False,,False
8985222/tomcat,False,,False
8999998/composer,False,,False
8999998/php,False,,False
89up/postgres,False,,False
8b8eeaa25163/redis,False,,False
8bitt/php,False,,False
8ballahmed/ubuntu,False,,False
8bitz0/rust,False,,False
8ear/wordpress,False,,False
8f6650c6d6fe/mysql,False,,False
8hanman8/httpd,False,,False
8f8645ee5/mysql,False,,False
8hanman8/tomcat,False,,False
8iiow/httpd,False,,False
8i9mac/archlinux,False,,False
8jane/registry,False,,False
8kmilesjithin/fluentd,False,,False
8kmilesjithin/haproxy,False,,False
8kmilesjithin/jetty,False,,False
8kmilesjithin/mysql,False,,False
8kmilesranjith/fluentd,False,,False
8kmilesranjith/nginx,False,,False
8kobebryant24/centos,False,,False
8lovelife/busybox,False,,False
8rubi/debian,False,,False
8lovelife/redis,False,,False
8mora/composer,False,,False
8sammy8/php,False,,False
9000095207/httpd,False,,False
8squares/drupal,False,,False
8thom/php,False,,False
9000095207/maven,False,,False
9000250660/docker,False,,False
9000725317/sonarqube,False,,False
9000383492brahma/docker,False,,False
9000383492brahma/tomcat,False,,False
9010v1n/postgres,False,,False
9011704204/swarm,False,,False
9002393995/httpd,False,,False
900900/rabbitmq,False,,False
901203/mongo,False,,False
9020825dbcca/postgres,False,,False
90149014/oraclelinux,False,,False
9029626719/mongo,False,,False
9035827426/java,False,,False
90304/centos,False,,False
9035827426/opensuse,False,,False
9029626719/mysql,False,,False
9041352520/adminer,False,,False
9035988/centos,False,,False
9035988/docker,False,,False
9035988/influxdb,False,,False
904337/telegraf,False,,False
904578177/busybox,False,,False
904643762/django,False,,False
904648702/flink,False,,False
9047828246/centos,False,,False
90502698/elasticsearch,False,,False
90502698/jenkins,False,,False
905655347/alpine,False,,False
905447797/nginx,False,,False
905748071/httpd,False,,False
906628283/tomcat,False,,False
906546368/tomcat,False,,False
9067/elasticsearch,False,,False
908022/python,False,,False
907709476/sentry,False,,False
907883048/centos,False,,False
9081165252/gcc,False,,False
90dy/caddy,False,,False
909336740/alpine,False,,False
908678961/centos,False,,False
90pixel/elasticsearch,False,,False
90pixel/mysql,False,,False
90pixel/node,False,,False
90pixel/redis,False,,False
910ths/wordpress,False,,False
91140/alpine,False,,False
911csj/zookeeper,False,,False
911th/node,False,,False
9120245289/java,False,,False
9121994123/wordpress,False,,False
9130145109/alpine,False,,False
9131468067/httpd,False,,False
913185651/debian,False,,False
913185651/busybox,False,,False
913185651/httpd,False,,False
91380078/mariadb,False,,False
91380078/phpmyadmin,False,,False
91380078/wordpress,False,,False
91469/fluentd,False,,False
9147857219/redis,False,,False
915857487/alpine,False,,False
9177299769/python,False,,False
9177496079/tomcat,False,,False
91774/python,False,,False
918079248/node,False,,False
918079248/registry,False,,False
9182213/tomcat,False,,False
9181994/postgres,False,,False
9182525076/debian,False,,False
9190536235/postgres,False,,False
919132698/httpd,False,,False
919delightful/nginx,False,,False
919582692/java,False,,False
91p04/debian,False,,False
91root/docker,False,,False
920727923/mysql,False,,False
920737/gradle,False,,False
921mhdasad/tomcat,False,,False
923514439/openjdk,False,,False
924759/centos,False,,False
924759/ubuntu,False,,False
924974944/postgres,False,,False
924a130b/php,False,,False
925351628/tomcat,False,,False
925932536/java,False,,False
926200/jenkins,False,,False
928799934/logstash,False,,False
92631043/ubuntu,False,,False
929213868/python,False,,False
929574375zkx/mysql,False,,False
929135087/busybox,False,,False
929638133/elasticsearch,False,,False
929638133/mysql,False,,False
929723843/spark,False,,False
92b3c4ba0493/ubuntu,False,,False
929916/busybox,False,,False
92docker/memcached,False,,False
92docker/mysql,False,,False
92docker/nginx,False,,False
92docker/php,False,,False
92docker/redis,False,,False
92docker/tomcat,False,,False
92docker/varnish,False,,False
930118/mongo,False,,False
931035553/php,False,,False
9342232189/eclipse-mosquitto,False,,False
935140453/hello-world,False,,False
932908195/redis,False,,False
9381050872/jenkins,False,,False
9354165450/mariadb,False,,False
93915959/tomee,False,,False
935724073/python,False,,False
9398409100/tomcat,False,,False
93jhjeon/busybox,False,,False
93quan/haproxy,False,,False
93quan/httpd,False,,False
93sauu/debian,False,,False
941089419/spark,False,,False
941102297/elasticsearch,False,,False
941102297/mysql,False,,False
9411d4c9d9/swift,False,,False
9420377678/drupal,False,,False
942414545/hello-world,False,,False
94351554/postgres,False,,False
9424/httpd,False,,False
944d6f617/elasticsearch,False,,False
945219317/centos,False,,False
945219317/elasticsearch,False,,False
9456695112/python,False,,False
946908773/sonarqube,False,,False
947315807/tomcat,False,,False
9473/docker,False,,False
948134/hello-world,False,,False
948655206/tomcat,False,,False
947614150/tomcat,False,,False
94bharathraj/busybox,False,,False
949083853/redis,False,,False
9497706719/docker,False,,False
94peter/golang,False,,False
9507/gradle,False,,False
9502/nginx,False,,False
9502044626/nginx,False,,False
950974998/hola-mundo,False,,False
951003864/alpine,False,,False
9512220/java,False,,False
951qwerty/hello-world,False,,False
9512220/rabbitmq,False,,False
9527468/tomcat,False,,False
9527qw/tomcat,False,,False
952943566/python,False,,False
95305449/httpd,False,,False
952993872/golang,False,,False
953522392/busybox,False,,False
953986113/ruby,False,,False
954217560/tomcat,False,,False
955177/java,False,,False
954l/java,False,,False
9527st/httpd,False,,False
9560260004/httpd,False,,False
9561960614/tomcat,False,,False
9574872248/mongo,False,,False
957004161/php,False,,False
9573396992/openjdk,False,,False
9595012501/python,False,,False
95818270/python,False,,False
9582014373/tomcat,False,,False
958345629/centos,False,,False
959597/elasticsearch,False,,False
95969798/mongo,False,,False
95969798/postgres,False,,False
95jinhong/jenkins,False,,False
95twan/jenkins,False,,False
9599/java,False,,False
95remon/jenkins,False,,False
960914zn/mongo,False,,False
9605/postgres,False,,False
960503/hello-world,False,,False
9611881422/hello-world,False,,False
961017514/mysql,False,,False
96118971/tomcat,False,,False
962907926/java,False,,False
961958905/docker,False,,False
9620100165/maven,False,,False
9626575577/httpd,False,,False
9633/redis,False,,False
96385274100147258369/hello-world,False,,False
9639287812/redis,False,,False
963523556/php,False,,False
9642570048/centos,False,,False
964015/nats,False,,False
96401709010/ubuntu,False,,False
964757824/centos,False,,False
964973791/haproxy,False,,False
964973791/jenkins,False,,False
9652862999/docker,False,,False
965308303/nginx,False,,False
9655711737/swarm,False,,False
9663179714/fedora,False,,False
9663179714/ubuntu,False,,False
9666000085/docker,False,,False
9666004077/tomcat,False,,False
967890/httpd,False,,False
9688703041/mongo,False,,False
96boards/ros,False,,False
970030/tomcat,False,,False
96slcslc/alpine,False,,False
970199/mongo,False,,False
970863783/java,False,,False
9701325150/wordpress,False,,False
970922/centos,False,,False
970922/nginx,False,,False
970922/ubuntu,False,,False
971989/postgres,False,,False
972653707/hello-world,False,,False
9731520408/tomcat,False,,False
973032053/centos,False,,False
973961684/httpd,False,,False
973e9089879d/rust,False,,False
9741223883/registry,False,,False
9744394129/centos,False,,False
974672675/tomcat,False,,False
9743/ubuntu,False,,False
9748442630/httpd,False,,False
9756004011/spark,False,,False
975639/openjdk,False,,False
975668939/tomcat,False,,False
9760317606/tomcat,False,,False
9763269325/mongo,False,,False
9766791539/nginx,False,,False
9764080588/tomcat,False,,False
976677278/tomcat,False,,False
9771211/tomcat,False,,False
97pswoo/busybox,False,,False
978007159/redis,False,,False
977820015/jenkins,False,,False
97pswoo/mariadb,False,,False
97pswoo/phpmyadmin,False,,False
980426867/wordpress,False,,False
980569038/centos,False,,False
97pswoo/rockylinux,False,,False
981995/alpine,False,,False
9820602648/ghost,False,,False
981833/tomcat,False,,False
981882698/php,False,,False
9824138221/elasticsearch,False,,False
9828261208/httpd,False,,False
9828261208/couchbase,False,,False
9830588511/httpd,False,,False
9831023217/httpd,False,,False
983625698/centos,False,,False
9833968772/ubuntu,False,,False
983740462/ubuntu,False,,False
9840485165/node,False,,False
9849058410/alpine,False,,False
9848233638/docker,False,,False
9855436576/alpine,False,,False
9849498917/django,False,,False
986247535/busybox,False,,False
985965111/java,False,,False
985965111/python,False,,False
98629/debian,False,,False
986317992/httpd,False,,False
986369234/kibana,False,,False
986369234/elasticsearch,False,,False
986369234/logstash,False,,False
986626113/mysql,False,,False
9873260761/docker,False,,False
9871889667/debian,False,,False
9876512342/hello-world,False,,False
98749/centos,False,,False
9874694577/krakend,False,,False
98765sa/hello-world,False,,False
98765sa/ubuntu,False,,False
987846/tomcat,False,,False
98800/maven,False,,False
987846/redis,False,,False
988570/elasticsearch,False,,False
9886147108/redis,False,,False
988570/redis,False,,False
